freq_GHz,a,b,D,C,p_opt1,p_opt2,sigma2_1,sigma2_2,mu
170.00,4.5415,4.5415,500,431805049.216313,0.586210,0.413790,0.000000,0.000000,0.725617
170.00,4.5511,4.5511,500,442498806.282674,0.516326,0.483674,0.000000,0.000000,0.694048
170.00,4.5606,4.5606,500,439236871.778789,0.545077,0.454923,0.000000,0.000000,0.702699
170.00,4.5701,4.5701,500,423308823.354515,0.632126,0.367874,0.000000,0.000000,0.759855
170.00,4.5796,4.5796,500,405914349.340982,0.825264,0.174736,0.000000,0.000000,0.935568
170.00,4.5891,4.5891,500,414106023.975601,1.000000,0.000000,0.000000,0.000000,1.100654
170.00,4.5986,4.5986,500,420569395.947591,1.000000,0.000000,0.000000,0.000000,1.096609
170.00,4.6081,4.6081,500,419343629.739869,1.000000,0.000000,0.000000,0.000000,1.097362
170.00,4.6176,4.6176,500,410336143.344973,1.000000,0.000000,0.000000,0.000000,1.103098
170.00,4.6271,4.6271,500,410291314.305053,0.738142,0.261858,0.000000,0.000000,0.853228
170.00,4.6366,4.6366,500,429898530.973459,0.596082,0.403918,0.000000,0.000000,0.732399
170.00,4.6461,4.6461,500,442083258.134531,0.521795,0.478205,0.000000,0.000000,0.695110
170.00,4.6557,4.6557,500,439915351.236125,0.540489,0.459511,0.000000,0.000000,0.700838
170.00,4.6652,4.6652,500,424261983.532687,0.626595,0.373405,0.000000,0.000000,0.755420
170.00,4.6747,4.6747,500,406151794.952192,0.816847,0.183153,0.000000,0.000000,0.927507
170.00,4.6842,4.6842,500,414040621.063099,1.000000,0.000000,0.000000,0.000000,1.100696
170.00,4.6937,4.6937,500,420605949.436855,1.000000,0.000000,0.000000,0.000000,1.096587
170.00,4.7032,4.7032,500,419160792.970323,1.000000,0.000000,0.000000,0.000000,1.097475
170.00,4.7127,4.7127,500,409601381.055337,1.000000,0.000000,0.000000,0.000000,1.103582
170.00,4.7222,4.7222,500,411630084.020087,0.722233,0.277767,0.000000,0.000000,0.838553
170.00,4.7317,4.7317,500,431592144.833259,0.587307,0.412693,0.000000,0.000000,0.726351
170.00,4.7412,4.7412,500,442607464.804984,0.514569,0.485431,0.000000,0.000000,0.693771
170.00,4.7508,4.7508,500,438472817.117856,0.549905,0.450095,0.000000,0.000000,0.704834
170.00,4.7603,4.7603,500,421044937.689970,0.645910,0.354090,0.000000,0.000000,0.771183
170.00,4.7698,4.7698,500,405119316.931022,0.878904,0.121096,0.000000,0.000000,0.987297
170.00,4.7793,4.7793,500,415970620.225985,1.000000,0.000000,0.000000,0.000000,1.099469
170.00,4.7888,4.7888,500,420971271.572046,1.000000,0.000000,0.000000,0.000000,1.096364
170.00,4.7983,4.7983,500,417643040.980460,1.000000,0.000000,0.000000,0.000000,1.098418
170.00,4.8078,4.8078,500,405945212.599871,0.969350,0.030650,0.000000,0.000000,1.075472
170.00,4.8173,4.8173,500,417125318.925820,0.672815,0.327185,0.000000,0.000000,0.794192
170.00,4.8268,4.8268,500,436257320.081971,0.562713,0.437287,0.000000,0.000000,0.711290
170.00,4.8363,4.8363,500,442990170.521265,0.504976,0.495024,0.000000,0.000000,0.692804
170.00,4.8458,4.8458,500,433807099.466060,0.575814,0.424186,0.000000,0.000000,0.718930
170.00,4.8554,4.8554,500,413670658.103982,0.701566,0.298434,0.000000,0.000000,0.819743
170.00,4.8649,4.8649,500,408529327.127798,1.000000,0.000000,0.000000,0.000000,1.104293
170.00,4.8744,4.8744,500,418923579.950607,1.000000,0.000000,0.000000,0.000000,1.097622
170.00,4.8839,4.8839,500,420614611.096683,1.000000,0.000000,0.000000,0.000000,1.096582
170.00,4.8934,4.8934,500,413620111.557422,1.000000,0.000000,0.000000,0.000000,1.100966
170.00,4.9029,4.9029,500,407087487.050182,0.791411,0.208589,0.000000,0.000000,0.903261
170.00,4.9124,4.9124,500,426976993.467437,0.611521,0.388479,0.000000,0.000000,0.743708
170.00,4.9219,4.9219,500,441493841.681702,0.527894,0.472106,0.000000,0.000000,0.696633
170.00,4.9314,4.9314,500,440261031.928967,0.538001,0.461999,0.000000,0.000000,0.699900
170.00,4.9409,4.9409,500,423815447.749998,0.629161,0.370839,0.000000,0.000000,0.757470
170.00,4.9505,4.9505,500,405510560.105346,0.843464,0.156536,0.000000,0.000000,0.953057
170.00,4.9600,4.9600,500,415441605.402835,1.000000,0.000000,0.000000,0.000000,1.099803
170.00,4.9695,4.9695,500,420954029.360445,1.000000,0.000000,0.000000,0.000000,1.096374
170.00,4.9790,4.9790,500,417494525.164050,1.000000,0.000000,0.000000,0.000000,1.098511
170.00,4.9885,4.9885,500,405434924.673266,0.939940,0.060060,0.000000,0.000000,1.046703
170.00,4.9980,4.9980,500,419140899.969106,0.658402,0.341598,0.000000,0.000000,0.781735
170.00,5.0075,5.0075,500,438016277.422673,0.552660,0.447340,0.000000,0.000000,0.706129
170.00,5.0170,5.0170,500,442536657.360448,0.515705,0.484295,0.000000,0.000000,0.693948
170.00,5.0265,5.0265,500,430189688.649120,0.594560,0.405440,0.000000,0.000000,0.731329
170.00,5.0360,5.0360,500,409141727.812227,0.753988,0.246012,0.000000,0.000000,0.867983
170.00,5.0455,5.0455,500,412319721.384776,1.000000,0.000000,0.000000,0.000000,1.101804
170.00,5.0551,5.0551,500,420388692.417568,1.000000,0.000000,0.000000,0.000000,1.096720
170.00,5.0646,5.0646,500,419152745.614267,1.000000,0.000000,0.000000,0.000000,1.097480
170.00,5.0741,5.0741,500,408504567.275075,1.000000,0.000000,0.000000,0.000000,1.104309
170.00,5.0836,5.0836,500,414628388.059296,0.692943,0.307057,0.000000,0.000000,0.811996
170.00,5.0931,5.0931,500,435319325.713696,0.567806,0.432194,0.000000,0.000000,0.714146
170.00,5.1026,5.1026,500,442999332.317666,0.504436,0.495564,0.000000,0.000000,0.692779
170.00,5.1121,5.1121,500,433031688.437078,0.579847,0.420153,0.000000,0.000000,0.721465
170.00,5.1216,5.1216,500,411671099.255046,0.721764,0.278236,0.000000,0.000000,0.838124
170.00,5.1311,5.1311,500,410729344.753680,1.000000,0.000000,0.000000,0.000000,1.102840
170.00,5.1406,5.1406,500,419993812.849423,1.000000,0.000000,0.000000,0.000000,1.096962
170.00,5.1502,5.1502,500,419618220.267044,1.000000,0.000000,0.000000,0.000000,1.097193
170.00,5.1597,5.1597,500,409531496.526635,1.000000,0.000000,0.000000,0.000000,1.103628
170.00,5.1692,5.1692,500,413537061.059829,0.702805,0.297195,0.000000,0.000000,0.820862
170.00,5.1787,5.1787,500,434769754.838966,0.570737,0.429263,0.000000,0.000000,0.715857
170.00,5.1882,5.1882,500,443017064.897925,0.503299,0.496701,0.000000,0.000000,0.692734
170.00,5.1977,5.1977,500,433036549.127913,0.579820,0.420180,0.000000,0.000000,0.721448
170.00,5.2072,5.2072,500,411342210.784969,0.725445,0.274555,0.000000,0.000000,0.841505
170.00,5.2167,5.2167,500,411192070.448672,1.000000,0.000000,0.000000,0.000000,1.102538
170.00,5.2262,5.2262,500,420201143.344562,1.000000,0.000000,0.000000,0.000000,1.096835
170.00,5.2357,5.2357,500,419253797.368124,1.000000,0.000000,0.000000,0.000000,1.097418
170.00,5.2452,5.2452,500,408250627.758036,1.000000,0.000000,0.000000,0.000000,1.104478
170.00,5.2548,5.2548,500,415721277.364264,0.683757,0.316243,0.000000,0.000000,0.803818
170.00,5.2643,5.2643,500,436598185.588151,0.560812,0.439188,0.000000,0.000000,0.710265
170.00,5.2738,5.2738,500,442731007.514554,0.512251,0.487749,0.000000,0.000000,0.693453
170.00,5.2833,5.2833,500,430205927.808336,0.594470,0.405530,0.000000,0.000000,0.731267
170.00,5.2928,5.2928,500,408314548.739664,0.767209,0.232791,0.000000,0.000000,0.880384
170.00,5.3023,5.3023,500,413559948.630702,1.000000,0.000000,0.000000,0.000000,1.101004
170.00,5.3118,5.3118,500,420796583.517643,1.000000,0.000000,0.000000,0.000000,1.096470
170.00,5.3213,5.3213,500,417771637.539533,1.000000,0.000000,0.000000,0.000000,1.098338
170.00,5.3308,5.3308,500,405241112.532557,0.923412,0.076588,0.000000,0.000000,1.030572
170.00,5.3403,5.3403,500,421395868.855904,0.643689,0.356311,0.000000,0.000000,0.769335
170.00,5.3498,5.3498,500,439978347.605543,0.540022,0.459978,0.000000,0.000000,0.700660
170.00,5.3594,5.3594,500,441043666.331702,0.531862,0.468138,0.000000,0.000000,0.697810
170.00,5.3689,5.3689,500,423846390.259719,0.628971,0.371029,0.000000,0.000000,0.757319
170.00,5.3784,5.3784,500,405128677.920105,0.876530,0.123470,0.000000,0.000000,0.984999
170.00,5.3879,5.3879,500,417021575.676008,1.000000,0.000000,0.000000,0.000000,1.098807
170.00,5.3974,5.3974,500,420921805.160911,1.000000,0.000000,0.000000,0.000000,1.096394
170.00,5.4069,5.4069,500,414225570.184318,1.000000,0.000000,0.000000,0.000000,1.100578
170.00,5.4164,5.4164,500,407775493.108215,0.776983,0.223017,0.000000,0.000000,0.889598
170.00,5.4259,5.4259,500,430035996.762591,0.595349,0.404651,0.000000,0.000000,0.731885
170.00,5.4354,5.4354,500,442797298.212680,0.510825,0.489175,0.000000,0.000000,0.693284
170.00,5.4449,5.4449,500,435766938.389454,0.565380,0.434620,0.000000,0.000000,0.712768
170.00,5.4545,5.4545,500,413712577.419003,0.701155,0.298845,0.000000,0.000000,0.819374
170.00,5.4640,5.4640,500,410256077.452390,1.000000,0.000000,0.000000,0.000000,1.103151
170.00,5.4735,5.4735,500,420128646.885658,1.000000,0.000000,0.000000,0.000000,1.096879
170.00,5.4830,5.4830,500,419072400.115579,1.000000,0.000000,0.000000,0.000000,1.097530
170.00,5.4925,5.4925,500,406975257.349516,1.000000,0.000000,0.000000,0.000000,1.105332
170.00,5.5020,5.5020,500,418584729.416542,0.662228,0.337772,0.000000,0.000000,0.785017
170.00,5.5115,5.5115,500,438947212.622011,0.546915,0.453085,0.000000,0.000000,0.703495
170.00,5.5210,5.5210,500,441522098.518060,0.527599,0.472401,0.000000,0.000000,0.696554
170.00,5.5305,5.5305,500,424482978.333472,0.625312,0.374688,0.000000,0.000000,0.754404
170.00,5.5400,5.5400,500,405121868.618390,0.877758,0.122242,0.000000,0.000000,0.986188
170.00,5.5495,5.5495,500,417316325.132331,1.000000,0.000000,0.000000,0.000000,1.098622
170.00,5.5591,5.5591,500,420814335.479648,1.000000,0.000000,0.000000,0.000000,1.096459
170.00,5.5686,5.5686,500,413062176.081921,1.000000,0.000000,0.000000,0.000000,1.101324
170.00,5.5781,5.5781,500,409953434.226137,0.742509,0.257491,0.000000,0.000000,0.857284
170.00,5.5876,5.5876,500,433070878.390043,0.579632,0.420368,0.000000,0.000000,0.721330
170.00,5.5971,5.5971,500,443028686.691588,0.502048,0.497952,0.000000,0.000000,0.692701
170.00,5.6066,5.6066,500,431915260.075008,0.585616,0.414384,0.000000,0.000000,0.725225
170.00,5.6161,5.6161,500,408738630.975317,0.760172,0.239828,0.000000,0.000000,0.873776
170.00,5.6256,5.6256,500,413999369.900246,1.000000,0.000000,0.000000,0.000000,1.100722
170.00,5.6351,5.6351,500,420950698.879744,1.000000,0.000000,0.000000,0.000000,1.096376
170.00,5.6446,5.6446,500,416353727.818029,1.000000,0.000000,0.000000,0.000000,1.099227
170.00,5.6542,5.6542,500,405851199.984624,0.827569,0.172431,0.000000,0.000000,0.937782
170.00,5.6637,5.6637,500,427768970.411741,0.607256,0.392744,0.000000,0.000000,0.740510
170.00,5.6732,5.6732,500,442565449.510788,0.515187,0.484813,0.000000,0.000000,0.693869
170.00,5.6827,5.6827,500,436046436.983446,0.563849,0.436151,0.000000,0.000000,0.711916
170.00,5.6922,5.6922,500,413108854.593958,0.706877,0.293123,0.000000,0.000000,0.824549
170.00,5.7017,5.7017,500,411308479.512853,1.000000,0.000000,0.000000,0.000000,1.102462
170.00,5.7112,5.7112,500,420554342.002307,1.000000,0.000000,0.000000,0.000000,1.096618
170.00,5.7207,5.7207,500,417917985.986895,1.000000,0.000000,0.000000,0.000000,1.098247
170.00,5.7302,5.7302,500,405088884.852860,0.895251,0.104749,0.000000,0.000000,1.003163
170.00,5.7397,5.7397,500,424470014.215070,0.625381,0.374619,0.000000,0.000000,0.754459
170.00,5.7492,5.7492,500,441817720.346436,0.524654,0.475346,0.000000,0.000000,0.695784
170.00,5.7588,5.7588,500,437819296.096860,0.553806,0.446194,0.000000,0.000000,0.706686
170.00,5.7683,5.7683,500,415457890.569493,0.685894,0.314106,0.000000,0.000000,0.805715
170.00,5.7778,5.7778,500,409982663.201967,1.000000,0.000000,0.000000,0.000000,1.103331
170.00,5.7873,5.7873,500,420293378.037862,1.000000,0.000000,0.000000,0.000000,1.096778
170.00,5.7968,5.7968,500,418388051.538536,1.000000,0.000000,0.000000,0.000000,1.097954
170.00,5.8063,5.8063,500,405195339.025680,0.918382,0.081618,0.000000,0.000000,1.025670
170.00,5.8158,5.8158,500,423714261.771195,0.629726,0.370274,0.000000,0.000000,0.757926
170.00,5.8253,5.8253,500,441686486.395996,0.525987,0.474013,0.000000,0.000000,0.696123
170.00,5.8348,5.8348,500,437876260.565638,0.553467,0.446533,0.000000,0.000000,0.706522
170.00,5.8443,5.8443,500,415223511.553944,0.687838,0.312162,0.000000,0.000000,0.807443
170.00,5.8539,5.8539,500,410351803.496349,1.000000,0.000000,0.000000,0.000000,1.103088
170.00,5.8634,5.8634,500,420434106.361518,1.000000,0.000000,0.000000,0.000000,1.096692
170.00,5.8729,5.8729,500,417982951.861700,1.000000,0.000000,0.000000,0.000000,1.098206
170.00,5.8824,5.8824,500,405092956.304130,0.885767,0.114233,0.000000,0.000000,0.993955
170.00,5.8919,5.8919,500,425586066.797399,0.619105,0.380895,0.000000,0.000000,0.749531
170.00,5.9014,5.9014,500,442295114.888885,0.519099,0.480901,0.000000,0.000000,0.694555
170.00,5.9109,5.9109,500,436241157.137402,0.562773,0.437227,0.000000,0.000000,0.711326
170.00,5.9204,5.9204,500,412443975.052589,0.713508,0.286492,0.000000,0.000000,0.830577
170.00,5.9299,5.9299,500,412325783.568333,1.000000,0.000000,0.000000,0.000000,1.101800
170.00,5.9394,5.9394,500,420839926.282413,1.000000,0.000000,0.000000,0.000000,1.096444
170.00,5.9489,5.9489,500,416513177.369353,1.000000,0.000000,0.000000,0.000000,1.099126
170.00,5.9585,5.9585,500,406269924.632626,0.812913,0.187087,0.000000,0.000000,0.923748
170.00,5.9680,5.9680,500,429848681.705805,0.596309,0.403691,0.000000,0.000000,0.732564
170.00,5.9775,5.9775,500,442996107.892510,0.504347,0.495653,0.000000,0.000000,0.692778
170.00,5.9870,5.9870,500,432310694.731119,0.583561,0.416439,0.000000,0.000000,0.723870
170.00,5.9965,5.9965,500,407887348.093211,0.774817,0.225183,0.000000,0.000000,0.887555
170.00,6.0060,6.0060,500,415397654.913577,1.000000,0.000000,0.000000,0.000000,1.099831
170.00,6.0155,6.0155,500,420972065.665778,1.000000,0.000000,0.000000,0.000000,1.096363
170.00,6.0250,6.0250,500,413375956.027359,1.000000,0.000000,0.000000,0.000000,1.101122
170.00,6.0345,6.0345,500,411163769.557785,0.727456,0.272544,0.000000,0.000000,0.843358
170.00,6.0440,6.0440,500,435636374.556519,0.566070,0.433930,0.000000,0.000000,0.713160
170.00,6.0536,6.0536,500,442351604.117743,0.518330,0.481670,0.000000,0.000000,0.694409
170.00,6.0631,6.0631,500,425140777.799280,0.621583,0.378417,0.000000,0.000000,0.751466
170.00,6.0726,6.0726,500,405145095.089868,0.911389,0.088611,0.000000,0.000000,1.018860
170.00,6.0821,6.0821,500,418658782.258829,1.000000,0.000000,0.000000,0.000000,1.097786
170.00,6.0916,6.0916,500,419889137.721528,1.000000,0.000000,0.000000,0.000000,1.097026
170.00,6.1011,6.1011,500,407535860.172487,1.000000,0.000000,0.000000,0.000000,1.104956
170.00,6.1106,6.1106,500,420508405.974325,0.649300,0.350700,0.000000,0.000000,0.774026
170.00,6.1201,6.1201,500,441031018.122521,0.531932,0.468068,0.000000,0.000000,0.697835
170.00,6.1296,6.1296,500,438225975.919242,0.551365,0.448635,0.000000,0.000000,0.705519
170.00,6.1391,6.1391,500,414544449.026155,0.693636,0.306364,0.000000,0.000000,0.812619
170.00,6.1486,6.1486,500,411584931.018566,1.000000,0.000000,0.000000,0.000000,1.102282
170.00,6.1582,6.1582,500,420814635.017967,1.000000,0.000000,0.000000,0.000000,1.096459
170.00,6.1677,6.1677,500,416233676.328451,1.000000,0.000000,0.000000,0.000000,1.099303
170.00,6.1772,6.1772,500,407156572.371371,0.789731,0.210269,0.000000,0.000000,0.901670
170.00,6.1867,6.1867,500,432064104.283356,0.584831,0.415169,0.000000,0.000000,0.724707
170.00,6.1962,6.1962,500,442954626.788833,0.506194,0.493806,0.000000,0.000000,0.692880
170.00,6.2057,6.2057,500,428381282.990600,0.603993,0.396007,0.000000,0.000000,0.738101
170.00,6.2152,6.2152,500,405297502.626491,0.857063,0.142937,0.000000,0.000000,0.966173
170.00,6.2247,6.2247,500,417969787.778794,1.000000,0.000000,0.000000,0.000000,1.098214
170.00,6.2342,6.2342,500,420181688.032329,1.000000,0.000000,0.000000,0.000000,1.096847
170.00,6.2437,6.2437,500,408184130.030680,1.000000,0.000000,0.000000,0.000000,1.104523
170.00,6.2533,6.2533,500,420220720.931171,0.651162,0.348838,0.000000,0.000000,0.775594
170.00,6.2628,6.2628,500,441157811.930023,0.530846,0.469154,0.000000,0.000000,0.697500
170.00,6.2723,6.2723,500,437652509.422900,0.554768,0.445232,0.000000,0.000000,0.707161
170.00,6.2818,6.2818,500,413019278.312956,0.707725,0.292275,0.000000,0.000000,0.825319
170.00,6.2913,6.2913,500,412872330.341773,1.000000,0.000000,0.000000,0.000000,1.101447
170.00,6.3008,6.3008,500,420981210.345007,1.000000,0.000000,0.000000,0.000000,1.096358
170.00,6.3103,6.3103,500,414637591.582717,1.000000,0.000000,0.000000,0.000000,1.100315
170.00,6.3198,6.3198,500,410142814.637435,0.739971,0.260029,0.000000,0.000000,0.854929
170.00,6.3293,6.3293,500,435676517.938251,0.565844,0.434156,0.000000,0.000000,0.713033
170.00,6.3388,6.3388,500,442026905.161958,0.522338,0.477662,0.000000,0.000000,0.695238
170.00,6.3483,6.3483,500,422599936.024850,0.636289,0.363711,0.000000,0.000000,0.763243
170.00,6.3579,6.3579,500,406809901.210790,1.000000,0.000000,0.000000,0.000000,1.105444
170.00,6.3674,6.3674,500,419924542.825292,1.000000,0.000000,0.000000,0.000000,1.097005
170.00,6.3769,6.3769,500,418211667.699520,1.000000,0.000000,0.000000,0.000000,1.098064
170.00,6.3864,6.3864,500,405292182.196992,0.857429,0.142571,0.000000,0.000000,0.966527
170.00,6.3959,6.3959,500,429085087.418526,0.600284,0.399716,0.000000,0.000000,0.735405
170.00,6.4054,6.4054,500,443029085.797786,0.501287,0.498713,0.000000,0.000000,0.692691
170.00,6.4149,6.4149,500,429824065.021553,0.596425,0.403575,0.000000,0.000000,0.732647
170.00,6.4244,6.4244,500,405472526.227355,0.845277,0.154723,0.000000,0.000000,0.954807
170.00,6.4339,6.4339,500,418049569.894979,1.000000,0.000000,0.000000,0.000000,1.098165
170.00,6.4434,6.4434,500,419963974.562317,1.000000,0.000000,0.000000,0.000000,1.096980
170.00,6.4530,6.4530,500,406677711.468405,1.000000,0.000000,0.000000,0.000000,1.105533
170.00,6.4625,6.4625,500,423235448.798969,0.632507,0.367493,0.000000,0.000000,0.760170
170.00,6.4720,6.4720,500,442319022.886412,0.518735,0.481265,0.000000,0.000000,0.694488
170.00,6.4815,6.4815,500,434367779.764634,0.572826,0.427174,0.000000,0.000000,0.717111
170.00,6.4910,6.4910,500,408198740.731595,0.769133,0.230867,0.000000,0.000000,0.882198
170.00,6.5005,6.5005,500,416161411.180258,1.000000,0.000000,0.000000,0.000000,1.099348
170.00,6.5100,6.5100,500,420682199.953286,1.000000,0.000000,0.000000,0.000000,1.096540
170.00,6.5195,6.5195,500,409741143.401851,1.000000,0.000000,0.000000,0.000000,1.103490
170.00,6.5290,6.5290,500,419129389.763034,0.658433,0.341567,0.000000,0.000000,0.781767
170.00,6.5385,6.5385,500,441205421.582085,0.530418,0.469582,0.000000,0.000000,0.697371
170.00,6.5480,6.5480,500,436806401.845086,0.559607,0.440393,0.000000,0.000000,0.709632
170.00,6.5576,6.5576,500,410714589.541142,0.732762,0.267238,0.000000,0.000000,0.848254
170.00,6.5671,6.5671,500,414835680.926681,1.000000,0.000000,0.000000,0.000000,1.100188
170.00,6.5766,6.5766,500,420906408.823533,1.000000,0.000000,0.000000,0.000000,1.096403
170.00,6.5861,6.5861,500,411214487.130749,1.000000,0.000000,0.000000,0.000000,1.102523
170.00,6.5956,6.5956,500,417084883.090133,0.673060,0.326940,0.000000,0.000000,0.794411
170.00,6.6051,6.6051,500,440526862.651063,0.535940,0.464060,0.000000,0.000000,0.699169
170.00,6.6146,6.6146,500,437706778.767509,0.554438,0.445562,0.000000,0.000000,0.707000
170.00,6.6241,6.6241,500,411722546.161732,0.721126,0.278874,0.000000,0.000000,0.837544
170.00,6.6336,6.6336,500,414413642.789009,1.000000,0.000000,0.000000,0.000000,1.100457
170.00,6.6431,6.6431,500,420937804.603059,1.000000,0.000000,0.000000,0.000000,1.096384
170.00,6.6527,6.6527,500,411379574.772333,1.000000,0.000000,0.000000,0.000000,1.102415
170.00,6.6622,6.6622,500,417106041.135456,0.672898,0.327102,0.000000,0.000000,0.794270
170.00,6.6717,6.6717,500,440656945.316273,0.534931,0.465069,0.000000,0.000000,0.698821
170.00,6.6812,6.6812,500,437335099.691440,0.556595,0.443405,0.000000,0.000000,0.708077
170.00,6.6907,6.6907,500,410929017.472071,0.730176,0.269824,0.000000,0.000000,0.845867
170.00,6.7002,6.7002,500,414996542.369604,1.000000,0.000000,0.000000,0.000000,1.100086
170.00,6.7097,6.7097,500,420841309.643869,1.000000,0.000000,0.000000,0.000000,1.096443
170.00,6.7192,6.7192,500,410269144.293892,1.000000,0.000000,0.000000,0.000000,1.103142
170.00,6.7287,6.7287,500,419193439.633518,0.657989,0.342011,0.000000,0.000000,0.781389
170.00,6.7382,6.7382,500,441528689.788618,0.527467,0.472533,0.000000,0.000000,0.696523
170.00,6.7477,6.7477,500,435577411.114552,0.566367,0.433633,0.000000,0.000000,0.713331
170.00,6.7573,6.7573,500,408556995.381249,0.763028,0.236972,0.000000,0.000000,0.876459
170.00,6.7668,6.7668,500,416443531.162474,1.000000,0.000000,0.000000,0.000000,1.099170
170.00,6.7763,6.7763,500,420445908.635615,1.000000,0.000000,0.000000,0.000000,1.096685
170.00,6.7858,6.7858,500,407667866.977553,1.000000,0.000000,0.000000,0.000000,1.104868
170.00,6.7953,6.7953,500,423340276.827825,0.631880,0.368120,0.000000,0.000000,0.759665
170.00,6.8048,6.8048,500,442629036.407994,0.513991,0.486009,0.000000,0.000000,0.693695
170.00,6.8143,6.8143,500,431970615.134465,0.585295,0.414705,0.000000,0.000000,0.725017
170.00,6.8238,6.8238,500,405719076.526789,0.832870,0.167130,0.000000,0.000000,0.942874
